exp,label,seed,n_train_cx,n_train_pairs,tau,top1,train_acc,val_acc,best_val_acc,best_epoch,overfit_gap,tau_ss_class_HELIX,top1_ss_class_HELIX,tau_ss_class_SHEET,top1_ss_class_SHEET,tau_ss_class_UNUSUAL,top1_ss_class_UNUSUAL,tau_length_bucket_long,top1_length_bucket_long,tau_length_bucket_medium,top1_length_bucket_medium,tau_length_bucket_short,top1_length_bucket_short,tau_length_bucket_very_long,top1_length_bucket_very_long
F_router_cv,fold=0_50B_50G,4,504,23398,0.4094298245614036,3.4425062499999997,0.8159999847412109,0.648245632648468,0.648245632648468,29,0.16775435209274292,0.3157894736842105,4.049476923076923,0.4803324099722992,2.8703105263157895,0.4013157894736842,3.628825,0.43545706371191134,3.6521473684210526,0.3497076023391813,2.5362888888888886,0.38380566801619437,2.594530769230769,0.46315789473684216,5.613428571428571
F_router_cv,fold=0_75B_25G,0,555,33088,0.5528508771929824,3.1911020833333335,0.8399999737739563,0.6207602620124817,0.6207602620124817,49,0.2192397117614746,0.5327935222672064,3.8997307692307692,0.48199445983379496,3.0595842105263156,0.6532894736842105,2.7715187500000003,0.5113573407202217,3.6403421052631577,0.5906432748538012,2.4316444444444443,0.5627530364372471,2.202238461538461,0.5984962406015037,4.784642857142857
F_router_cv,fold=0_75B_25G,1,555,33087,0.4076754385964912,3.5008562500000004,0.7354999780654907,0.6540935635566711,0.6540935635566711,13,0.08140641450881958,0.35951417004048586,3.9341153846153842,0.45373961218836567,3.147347368421053,0.3921052631578948,3.568625,0.36066481994459837,3.9293894736842105,0.4222222222222222,2.477977777777778,0.43562753036437246,2.5071307692307694,0.4646616541353384,5.498314285714286
F_router_cv,fold=0_75B_25G,2,555,33088,0.38399122807017544,3.5938979166666662,0.7559999823570251,0.6346490979194641,0.6346490979194641,8,0.12135088443756104,0.32874493927125514,4.099600000000001,0.3872576177285319,3.3157736842105265,0.42500000000000004,3.5132874999999997,0.41163434903047097,4.015142105263157,0.36725146198830416,2.661077777777778,0.31093117408906884,2.5677,0.46616541353383456,5.555657142857143
F_router_cv,fold=1_gen_only,0,402,4020,0.2513157894736842,4.6851562499999995,0.7379999756813049,0.6207602620124817,0.6207602620124817,28,0.11723971366882324,0.1607017543859649,5.033586666666666,0.2721804511278196,4.9302761904761905,0.32807017543859646,3.820658333333333,0.35119617224880384,4.6594454545454544,0.061654135338345864,3.61055,0.25,2.9706,0.35578947368421054,6.621406666666668
F_router_cv,fold=0_75B_25G,3,555,33088,0.4881578947368421,3.2379104166666663,0.8044999837875366,0.6451754570007324,0.6451754570007324,30,0.1593245267868042,0.3732793522267206,3.6982769230769232,0.46315789473684205,3.130542105263158,0.6111842105263159,2.9913625,0.43490304709141275,3.5626526315789477,0.4011695906432749,2.5180666666666665,0.5878542510121458,2.4248307692307693,0.5593984962406016,4.7919857142857145
F_router_cv,fold=0_75B_25G,4,555,33087,0.42280701754385963,3.4035333333333333,0.7730000019073486,0.648245632648468,0.648245632648468,11,0.12475436925888062,0.3157894736842105,3.851161538461538,0.4509695290858726,3.1325631578947375,0.47631578947368425,3.3616124999999997,0.43490304709141275,3.5725,0.4035087719298246,2.606611111111111,0.39838056680161943,2.6053307692307692,0.46015037593984964,5.4519
F_router_cv,fold=1_gen_only,1,402,4020,0.23179824561403506,4.751239583333334,0.7975000143051147,0.6283625960350037,0.6283625960350037,46,0.16913741827011108,0.15228070175438593,5.031866666666667,0.2506265664160401,5.045833333333333,0.2982456140350877,3.884916666666666,0.3655502392344498,4.6657,0.0488721804511278,3.677671428571429,0.17894736842105263,3.0556,0.33263157894736844,6.7203066666666675
F_router_cv,fold=1_gen_only,2,402,4020,0.22916666666666666,4.524693750000001,0.7885000109672546,0.6352339386940002,0.6352339386940002,44,0.1532660722732544,0.18105263157894738,4.700846666666666,0.24962406015037591,4.795952380952381,0.2535087719298246,3.8298,0.3655502392344498,4.347663636363637,0.027819548872180442,3.5030428571428573,0.16052631578947368,2.9582875,0.35368421052631577,6.443473333333333
F_router_cv,fold=1_gen_only,3,402,4020,0.2394736842105263,4.684535416666667,0.7804999947547913,0.6311403512954712,0.6311403512954712,38,0.14935964345932007,0.12982456140350876,5.215206666666668,0.2796992481203008,4.754204761904761,0.306140350877193,3.8992749999999994,0.36076555023923446,4.502836363636363,0.06917293233082708,3.514828571428572,0.18289473684210528,3.0369,0.33964912280701753,6.788246666666668
F_router_cv,fold=1_gen_only,4,402,4020,0.24100877192982453,4.75486875,0.7975000143051147,0.621345043182373,0.621345043182373,49,0.1761549711227417,0.1810526315789474,5.069973333333333,0.25814536340852134,5.019042857142857,0.28596491228070176,3.8986833333333326,0.38947368421052636,4.57279090909091,0.07368421052631578,3.5818285714285714,0.1710526315789474,3.2292,0.3256140350877193,6.796920000000001
F_router_cv,fold=1_bench_only,0,606,42777,0.4421052631578947,4.13666875,0.7124999761581421,0.6384502649307251,0.6384502649307251,6,0.07404971122741699,0.3649122807017544,4.338006666666667,0.5127819548872181,4.195728571428571,0.4149122807017544,3.781641666666666,0.47464114832535886,4.362190909090909,0.39849624060150374,3.211585714285715,0.35789473684210527,2.6246125,0.5038596491228071,5.641126666666667
F_router_cv,fold=1_bench_only,1,606,42777,0.4217105263157895,4.127489583333333,0.6790000200271606,0.6274853944778442,0.6274853944778442,5,0.051514625549316406,0.33964912280701753,4.680806666666667,0.4852130325814536,4.070433333333334,0.4131578947368421,3.5356916666666667,0.47081339712918663,4.1214,0.3796992481203008,3.0680500000000004,0.3157894736842105,2.6406625,0.48140350877192983,5.9137400000000016
F_router_cv,fold=1_bench_only,2,606,42777,0.4828947368421052,3.7690125,0.7879999876022339,0.6469298005104065,0.6469298005104065,11,0.1410701870918274,0.4133333333333334,4.102073333333333,0.5458646616541353,3.746842857142857,0.4596491228070176,3.3914833333333334,0.5186602870813396,3.936927272727273,0.4834586466165413,2.887242857142857,0.35131578947368425,2.5537875,0.5263157894736843,5.11698
F_router_cv,fold=1_25B_75G,0,453,13710,0.37171052631578944,3.97164375,0.8180000185966492,0.5988304018974304,0.5988304018974304,32,0.21916961669921875,0.29333333333333333,4.117086666666667,0.3644110275689223,4.3314095238095245,0.4824561403508773,3.16025,0.4354066985645933,3.886981818181819,0.26766917293233083,3.226057142857143,0.33289473684210524,2.1925875,0.44280701754385965,5.67844
F_router_cv,fold=1_25B_75G,1,453,13709,0.2831140350877193,4.4624291666666664,0.7670000195503235,0.6147660613059998,0.6147660613059998,19,0.15223395824432373,0.27087719298245616,4.71168,0.28421052631578947,4.574285714285714,0.29649122807017547,3.9551166666666666,0.42488038277511964,4.500818181818182,-0.008270676691729326,3.6953071428571427,0.25131578947368427,2.6347249999999995,0.46807017543859664,6.1250333333333336
F_router_cv,fold=1_25B_75G,2,453,13708,0.331359649122807,4.379695833333334,0.8385000228881836,0.6191520690917969,0.6191520690917969,26,0.21934795379638672,0.2842105263157894,4.59082,0.4025062656641604,4.329233333333333,0.2657894736842105,4.2041,0.2880382775119617,4.413081818181817,0.30977443609022554,3.1029071428571435,0.25526315789473686,2.9302124999999997,0.42385964912280705,6.319940000000001
F_router_cv,fold=1_bench_only,3,606,42777,0.4888157894736842,3.9147104166666664,0.7584999799728394,0.6554093360900879,0.6554093360900879,12,0.10309064388275146,0.42315789473684207,4.10928,0.5458646616541354,4.0014095238095235,0.47105263157894733,3.5197749999999997,0.50622009569378,3.9341636363636368,0.5075187969924813,2.9995071428571434,0.3526315789473684,2.91915,0.5312280701754387,5.2856
F_router_cv,fold=1_25B_75G,3,453,13710,0.36052631578947375,4.123835416666666,0.8374999761581421,0.6298245787620544,0.6298245787620544,29,0.20767539739608765,0.36491228070175435,4.481933333333332,0.32531328320802005,4.2229238095238095,0.4166666666666666,3.5028083333333337,0.4516746411483254,3.953863636363637,0.29699248120300753,2.873871428571429,0.2,3.0199499999999997,0.43859649122807004,6.003853333333335
F_router_cv,fold=1_25B_75G,4,453,13710,0.3405701754385965,4.255477083333333,0.8309999704360962,0.6190058588981628,0.6190058588981628,27,0.21199411153793335,0.2842105263157894,4.544953333333334,0.34436090225563915,4.387295238095239,0.40438596491228074,3.66295,0.4382775119617225,4.397572727272728,0.1879699248120301,3.278164285714286,0.2013157894736842,3.065,0.48561403508771933,5.698353333333333
F_router_cv,fold=1_bench_only,4,606,42777,0.41907894736842105,4.330795833333333,0.7319999933242798,0.6160818934440613,0.6160818934440613,5,0.1159180998802185,0.31017543859649127,4.895666666666667,0.47218045112781953,4.3604666666666665,0.46228070175438596,3.572783333333333,0.4334928229665072,4.515536363636364,0.43759398496240604,2.977857142857143,0.3078947368421053,2.940375,0.4505263157894736,6.199620000000001
F_router_cv,fold=1_50B_50G,0,504,23399,0.35986842105263167,4.3671625,0.699999988079071,0.621052622795105,0.621052622795105,5,0.07894736528396606,0.2708771929824561,4.454053333333333,0.4095238095238095,4.615790476190476,0.3842105263157895,3.8234499999999993,0.4258373205741627,4.444263636363636,0.2646616541353383,3.2670785714285713,0.2973684210526316,2.972525,0.43368421052631584,6.081173333333334
F_router_cv,fold=1_50B_50G,1,504,23399,0.41469298245614034,4.0956729166666666,0.7684999704360962,0.6381579041481018,0.6381579041481018,19,0.13034206628799438,0.3052631578947368,4.56316,0.48471177944862154,4.055447619047619,0.4289473684210526,3.5817083333333333,0.49186602870813395,4.1702,0.3902255639097745,3.2089142857142856,0.36973684210526314,2.3156625,0.40491228070175433,5.817999999999999
F_router_cv,fold=1_50B_50G,2,504,23398,0.4131578947368421,4.065508333333334,0.8410000205039978,0.6102339029312134,0.6102339029312134,48,0.23076611757278442,0.40912280701754394,4.1973199999999995,0.43358395989974935,4.0423809523809515,0.38245614035087727,3.941216666666667,0.44880382775119615,4.489227272727272,0.3473684210526316,2.9753499999999997,0.3381578947368421,2.6041125000000003,0.488421052631579,5.551673333333333
F_router_cv,fold=1_50B_50G,3,504,23399,0.42368421052631583,4.1163125,0.7524999976158142,0.6254385709762573,0.6254385709762573,12,0.12706142663955688,0.38877192982456144,4.475946666666666,0.44611528822055146,4.074685714285715,0.42807017543859655,3.7396166666666666,0.4191387559808612,4.3357909090909095,0.418045112781955,2.9786571428571427,0.2973684210526316,2.9587624999999997,0.49964912280701756,5.634533333333334
F_router_cv,fold=1_50B_50G,4,504,23398,0.43223684210526314,3.9829791666666665,0.8159999847412109,0.648245632648468,0.648245632648468,29,0.16775435209274292,0.42666666666666664,4.017933333333334,0.47167919799498736,3.9709142857142856,0.37017543859649127,3.9604,0.45263157894736844,4.425245454545454,0.34511278195488726,2.999992857142857,0.3302631578947368,2.5722,0.5529824561403508,5.328519999999999
F_router_cv,fold=1_75B_25G,0,555,33088,0.5274122807017544,3.670358333333333,0.8399999737739563,0.6207602620124817,0.6207602620124817,49,0.2192397117614746,0.3964912280701754,4.099859999999999,0.6451127819548872,3.5334904761904755,0.4850877192982457,3.3729999999999998,0.5980861244019139,3.5396999999999994,0.5135338345864662,2.6681214285714288,0.3092105263157895,2.466775,0.6049122807017544,5.343506666666667
F_router_cv,fold=1_75B_25G,1,555,33087,0.4574561403508772,4.091829166666667,0.7354999780654907,0.6540935635566711,0.6540935635566711,13,0.08140641450881958,0.384561403508772,4.412533333333333,0.524310776942356,4.1095523809523815,0.43157894736842106,3.659933333333333,0.5023923444976076,4.1819181818181805,0.44661654135338347,3.0032785714285715,0.3157894736842105,2.6690125,0.5101754385964912,5.800579999999999
F_router_cv,fold=1_75B_25G,2,555,33088,0.4188596491228071,4.0366583333333335,0.7559999823570251,0.6346490979194641,0.6346490979194641,8,0.12135088443756104,0.3614035087719299,4.652046666666666,0.47067669172932325,3.983142857142857,0.39999999999999997,3.361075,0.45358851674641154,4.258227272727272,0.38947368421052625,3.0519857142857143,0.3013157894736842,2.2746375,0.48350877192982455,5.732946666666667
F_router_cv,fold=1_75B_25G,3,555,33088,0.49692982456140355,3.81803125,0.8044999837875366,0.6451754570007324,0.6451754570007324,30,0.1593245267868042,0.4891228070175439,4.162000000000001,0.52531328320802,3.881580952380953,0.45701754385964916,3.276858333333333,0.5291866028708134,3.8870636363636355,0.4939849624060151,2.7243500000000003,0.40131578947368424,2.3044624999999996,0.5270175438596492,5.595413333333334
F_router_cv,fold=2_gen_only,0,402,4020,0.13345080420376323,4.942952083333334,0.7379999756813049,0.6207602620124817,0.6207602620124817,28,0.11723971366882324,0.03087719298245614,4.09308,0.25605923663725105,5.620929411764705,0.09934210526315793,5.0193562499999995,0.07368421052631578,5.201229411764706,0.07819548872180453,3.598785714285714,0.24520672558698278,3.1807499999999997,0.1385964912280702,7.123358333333333
F_router_cv,fold=2_gen_only,1,402,4020,0.136075430486578,4.741585416666667,0.7975000143051147,0.6283625960350037,0.6283625960350037,46,0.16913741827011108,0.03929824561403509,3.9945733333333333,0.25542041053795395,5.523352941176471,0.1,4.61128125,0.09164086687306502,4.9284647058823525,0.03609022556390979,3.640957142857143,0.24693330089368035,2.962533333333333,0.14649122807017548,6.897925
F_router_cv,fold=2_gen_only,2,402,4020,0.16567663792348308,4.3843875,0.7885000109672546,0.6352339386940002,0.6352339386940002,44,0.1532660722732544,0.06807017543859648,4.19728,0.32413960924525254,4.631882352941176,0.08881578947368421,4.2968375000000005,0.08606811145510837,4.62139411764706,0.10526315789473684,3.6740142857142852,0.2907767271325288,2.90675,0.1885964912280702,5.940649999999999
F_router_cv,fold=1_75B_25G,4,555,33087,0.4300438596491228,4.029554166666667,0.7730000019073486,0.648245632648468,0.648245632648468,11,0.12475436925888062,0.40280701754385967,4.386133333333333,0.42556390977443614,4.04632380952381,0.4719298245614035,3.554483333333333,0.508133971291866,3.8880181818181825,0.33082706766917297,3.262907142857143,0.29210526315789476,2.5167625,0.5389473684210527,5.655706666666668
F_router_cv,fold=2_gen_only,3,402,4020,0.15954845420925903,4.856797916666667,0.7804999947547913,0.6311403512954712,0.6311403512954712,38,0.14935964345932007,0.052631578947368425,4.098659999999999,0.2665888242688676,5.663094117647058,0.14605263157894738,4.7108625,0.08049535603715172,5.056170588235295,0.14285714285714285,3.6464714285714277,0.2864394308721238,3.1054999999999997,0.1543859649122807,7.031675
F_router_cv,fold=2_gen_only,4,402,4020,0.13102751511646551,4.91125625,0.7975000143051147,0.621345043182373,0.621345043182373,49,0.1761549711227417,0.04210526315789474,3.9750266666666665,0.2993718073876674,5.862417647058823,0.0355263157894737,4.778362500000001,0.005572755417956661,4.994358823529412,0.11729323308270675,3.5832428571428574,0.3591977797641077,2.9457166666666663,0.08859649122807019,7.533741666666665
F_router_cv,fold=2_bench_only,0,606,42777,0.41308677496343665,4.210325,0.7124999761581421,0.6384502649307251,0.6384502649307251,6,0.07404971122741699,0.2926315789473684,3.9708466666666657,0.5001087887512516,4.591782352941176,0.4335526315789474,4.0295375,0.388235294117647,4.319223529411765,0.33082706766917286,3.423714285714286,0.5163821875730451,2.8898916666666667,0.39298245614035093,5.8353416666666655
F_router_cv,fold=2_bench_only,1,606,42777,0.39070966308011307,4.2455541666666665,0.6790000200271606,0.6274853944778442,0.6274853944778442,5,0.051514625549316406,0.2645614035087719,3.847633333333333,0.5007034449816196,4.732876470588235,0.3921052631578948,4.100825,0.2978328173374613,4.387535294117647,0.37744360902255636,3.3290857142857138,0.5119614593379961,2.8370499999999996,0.4087719298245615,5.987525000000001
F_router_cv,fold=2_bench_only,2,606,42777,0.48611251136419753,3.8817437500000005,0.7879999876022339,0.6469298005104065,0.6469298005104065,11,0.1410701870918274,0.3908771929824562,3.685133333333333,0.5799833138208923,3.901241176470588,0.4756578947368421,4.04535,0.4321981424148607,4.288182352941177,0.3819548872180451,3.2605857142857144,0.6005903963339834,2.7103750000000004,0.5087719298245615,4.839666666666667
F_router_cv,fold=2_25B_75G,0,453,13710,0.24134669982329413,4.684925000000001,0.8180000185966492,0.5988304018974304,0.5988304018974304,32,0.21916961669921875,0.112280701754386,4.639606666666666,0.3867126632781555,4.772182352941177,0.20789473684210527,4.6347000000000005,0.17213622291021674,5.228670588235295,0.30075187969924816,3.493557142857143,0.3232815361352817,3.1343750000000004,0.22280701754385965,6.1601333333333335
F_router_cv,fold=2_25B_75G,1,453,13709,0.26638378070091373,4.686947916666667,0.7670000195503235,0.6147660613059998,0.6147660613059998,19,0.15223395824432373,0.22736842105263164,3.9205266666666665,0.40848918885211555,5.418276470588235,0.15197368421052632,4.62843125,0.17585139318885445,4.978194117647059,0.2571428571428572,3.655057142857143,0.37342985964576014,2.8987,0.29298245614035084,6.664533333333334
F_router_cv,fold=2_25B_75G,2,453,13708,0.198361926128092,4.549814583333333,0.8385000228881836,0.6191520690917969,0.6191520690917969,26,0.21934795379638672,0.09403508771929824,3.9290999999999996,0.2975420329065632,5.269782352941176,0.19078947368421054,4.36676875,0.21671826625386997,4.564852941176471,0.15789473684210525,3.500128571428571,0.3188863010035961,2.9751999999999996,0.07543859649122808,6.715441666666666
F_router_cv,fold=2_bench_only,3,606,42777,0.5038745104815089,4.0478958333333335,0.7584999799728394,0.6554093360900879,0.6554093360900879,12,0.10309064388275146,0.3782456140350877,3.958466666666667,0.5886487726289041,4.172164705882353,0.531578947368421,3.9997000000000003,0.44705882352941173,4.342935294117647,0.48421052631578954,3.0242000000000004,0.5997085682418247,2.8600333333333334,0.5,5.4149416666666665
F_router_cv,fold=2_25B_75G,3,453,13710,0.27008635777298884,4.369508333333333,0.8374999761581421,0.6298245787620544,0.6298245787620544,29,0.20767539739608765,0.11649122807017545,4.4444333333333335,0.4449497160649097,4.624758823529412,0.22828947368421054,4.0280625,0.19999999999999998,4.530505882352942,0.2796992481203008,3.569842857142857,0.31455595740774484,3.0790749999999996,0.31929824561403514,5.898333333333333
F_router_cv,fold=2_bench_only,4,606,42777,0.36922712584062967,4.182460416666667,0.7319999933242798,0.6160818934440613,0.6160818934440613,5,0.1159180998802185,0.24280701754385964,4.066513333333333,0.4505731850360814,4.419735294117648,0.4013157894736842,4.03905625,0.3256965944272446,4.351511764705883,0.31729323308270674,3.4375285714285715,0.5076102577484836,2.77315,0.3228070175438597,5.786824999999999
F_router_cv,fold=2_25B_75G,4,453,13710,0.20887433658845833,4.628166666666666,0.8309999704360962,0.6190058588981628,0.6190058588981628,27,0.21199411153793335,0.07649122807017544,4.000593333333333,0.31174425686895973,5.3895117647058814,0.2236842105263158,4.4075875,0.17956656346749228,4.929676470588236,0.26315789473684215,3.370485714285714,0.29163769723102634,2.9862249999999997,0.13596491228070176,6.576616666666667
F_router_cv,fold=2_50B_50G,0,504,23399,0.26812484072543147,4.413975,0.699999988079071,0.621052622795105,0.621052622795105,5,0.07894736528396606,0.17754385964912284,4.005673333333333,0.3725382499739736,4.8118,0.24210526315789474,4.37406875,0.16656346749226006,5.027841176470589,0.32030075187969925,3.4760571428571434,0.4032011172876908,2.8862833333333335,0.24649122807017546,5.619141666666667
F_router_cv,fold=2_50B_50G,1,504,23399,0.3628744293823764,4.079445833333334,0.7684999704360962,0.6381579041481018,0.6381579041481018,19,0.13034206628799438,0.31649122807017543,3.8064599999999995,0.501986004943428,4.400994117647059,0.25855263157894737,3.993725,0.2959752321981424,4.217182352941177,0.25563909774436094,3.549042857142857,0.5664099982312598,2.621941666666667,0.31666666666666665,5.651225
F_router_cv,fold=2_50B_50G,2,504,23398,0.3334490660376248,4.2901437499999995,0.8410000205039978,0.6102339029312134,0.6102339029312134,48,0.23076611757278442,0.11438596491228072,4.501259999999999,0.48515649605669914,4.313617647058824,0.37763157894736843,4.067281250000001,0.34241486068111454,4.621858823529411,0.17894736842105266,3.6453714285714285,0.4522173167820782,2.7786500000000003,0.2921052631578947,5.707825
F_router_cv,fold=2_50B_50G,3,504,23399,0.2935489524988394,4.371670833333333,0.7524999976158142,0.6254385709762573,0.6254385709762573,12,0.12706142663955688,0.17473684210526316,3.9503533333333336,0.47033016928464866,4.605341176470588,0.21710526315789475,4.51838125,0.20866873065015482,4.7412294117647065,0.32932330827067663,3.2275285714285715,0.4198098450830768,2.8725166666666664,0.26666666666666666,6.0147
F_router_cv,fold=2_50B_50G,4,504,23398,0.3598077302760567,4.154331249999999,0.8159999847412109,0.648245632648468,0.648245632648468,29,0.16775435209274292,0.2126315789473684,3.8291066666666667,0.4945654799125812,4.438294117647058,0.35460526315789476,4.1575187499999995,0.3108359133126935,4.609923529411765,0.27518796992481204,3.3524571428571432,0.5444940789989636,2.571775,0.29385964912280704,5.559224999999999
F_router_cv,fold=2_75B_25G,0,555,33088,0.48327206316804566,4.1989833333333335,0.8399999737739563,0.6207602620124817,0.6207602620124817,49,0.2192397117614746,0.3698245614035088,3.88368,0.4716536272732435,4.791423529411765,0.6019736842105263,3.8651125,0.4842105263157895,4.154829411764706,0.46165413533834593,3.5890142857142853,0.629579480742358,2.4759583333333333,0.34824561403508775,6.340375000000001
